"sec"	"mA"	"mV"
370,035	-0,0415808781981468	-1,09008681774139
371,028	-1,38190317153931	1,277703166008
372,028	-0,0160242971032858	-1,61636924743652
373,023	-0,914412617683411	2,63093209266663
374,02	-0,648214519023895	-0,150571644306183
375,02	0,18502414226532	2,02960395812988
376,019	0,228106543421745	-1,31570518016815
377,016	0,352645188570023	2,14217257499695
378,009	0,262263000011444	-3,38234996795654
379,012	0,25277104973793	-0,0375219397246838
380,006	0,421447217464447	-3,04416298866272
381,004	0,187052354216576	1,54084432125092
382,001	0,109651498496532	-0,638850152492523
382,995	-0,169203877449036	0,71389776468277
383,996	-0,391914516687393	-0,0750448182225227
384,987	0,967716753482819	-0,113048762083054
385,986	-0,947028934955597	9,39575329539366E-7
386,986	-1,20543825626373	0,112569577991962
387,982	-1,36778569221497	0,977039039134979
388,979	-1,48697090148926	1,12761163711548
389,981	-1,34158003330231	1,35274887084961
390,98	-0,0626760423183441	-1,05256390571594
391,974	-1,02094149589539	2,51788234710693
392,971	-0,782977283000946	0,112569577991962
393,964	-0,520105540752411	3,60797023773193
394,961	-0,231433212757111	-0,451235741376877
395,965	0,2601538002491	3,38235187530518
396,963	0,306886553764343	-0,901991367340088
397,956	0,578926205635071	2,10464978218079
398,952	0,767480432987213	-1,87902939319611
399,956	0,316541522741318	1,69093585014343
400,946	1,04471254348755	-2,74349880218506
401,948	0,0821477174758911	0,18761533498764
402,944	-0,0213788319379091	-0,826945602893829
403,943	-0,254231512546539	0,0750467032194138
404,937	1,0703512430191	-1,12760972976685
405,94	-0,901594340801239	-0,0750448182225227
406,934	-1,00560688972473	-0,0375219397246838
407,932	-1,24722146987915	9,39575329539366E-7
408,934	-1,42198324203491	0,563806295394897
409,925	-1,33687460422516	0,30066505074501
410,927	-1,082115650177	1,9915999174118
411,923	-0,892263352870941	0,0750467032194138
412,916	-0,647971510887146	2,81854653358459
413,918	-0,423880755901337	0,225619286298752
414,917	-0,260560184717178	3,41987466812134
415,909	-0,0401207394897938	0,0750467032194138
416,909	0,158169433474541	3,11921072006226
417,904	0,302586078643799	-0,826945602893829
418,9	0,476941823959351	3,68301606178284
419,903	0,596695065498352	-2,40531182289124
420,893	0,710524618625641	2,02960395812988
421,895	0,820135772228241	-2,48035764694214
422,89	0,892101109027863	1,05208480358124
423,886	0,993598401546478	-2,55588436126709
424,883	1,0794380903244	0,0375238209962845
425,887	-0,0363073460757732	-0,413712859153748
426,883	-0,158737823367119	0,375710815191269
427,876	1,06596982479095	-1,61636924743652
428,873	1,04755294322968	-0,150571644306183
429,877	-0,768697798252106	-0,263140290975571
430,871	-0,964472711086273	0,0750467032194138
431,872	-1,02726912498474	9,39575329539366E-7
432,865	-1,15732634067535	-0,0375219397246838
433,865	-1,24024474620819	0,263142168521881
434,864	-1,41167914867401	0,488279432058334
435,86	-1,35691463947296	1,69093585014343
436,858	-1,31480634212494	0,751420676708221
437,852	-1,24024474620819	2,81854653358459
438,852	-1,06069648265839	1,277703166008
439,849	-0,885367691516876	3,04416489601135
440,847	-0,676043391227722	0,601329147815704
441,844	-0,495603054761887	4,32186698913574
442,837	-0,267780900001526	-1,20265543460846
443,84	-0,0909098908305168	4,39691257476807
444,834	0,104620978236198	-0,263140290975571
445,834	0,304371297359467	3,26978325843811
446,83	0,444407522678375	-1,1651326417923
447,825	0,602617681026459	2,48035955429077
448,82	0,742328822612762	-2,81902575492859
449,825	0,264048188924789	1,72893977165222
450,815	0,992219269275665	-2,10464787483215
451,817	0,0206484496593475	0,864470362663269
452,811	1,10012722015381	-1,84150660037994
453,807	1,01331436634064	-0,113048762083054
454,811	-0,654543220996857	-0,188094526529312
455,809	-0,854861557483673	-0,0375219397246838
456,803	-1,13679921627045	-0,150571644306183
457,798	0,460309118032455	-0,526281535625458
458,794	0,251796931028366	-0,263140290975571
459,8	-1,42206430435181	0,263142168521881
460,79	0,0384162440896034	0,30066505074501
461,792	-1,17119967937469	0,0375238209962845
462,787	-0,924392640590668	2,74350070953369
463,788	-0,631338834762573	-0,3006631731987
464,786	-0,437025129795074	2,96911907196045
465,784	-0,187215715646744	-1,05256390571594
466,778	-0,0327380076050758	2,63093209266663
467,772	0,137480318546295	-1,12760972976685
468,772	0,302992135286331	2,51788234710693
469,773	0,445948660373688	-2,7810218334198
470,771	0,293013155460358	2,33026790618896
471,763	0,720017611980438	-2,29274320602417
472,761	0,85388720035553	1,24018025398254
473,763	0,173828020691872	-0,563804388046265
474,755	1,00576865673065	0,601329147815704
475,755	-0,07646843791008	-0,150571644306183
476,753	-0,23151421546936	0,638852000236511
477,747	1,03238034248352	-1,61636924743652
478,748	-0,634909212589264	0,0750467032194138
479,748	-0,83100813627243	-0,0750448182225227
480,737	0,731781780719757	-0,375708937644958
481,737	-1,24860167503357	0,150092452764511
482,732	0,436375737190247	-0,488758623600006
483,731	-1,44307732582092	0,413233697414398
484,731	-1,31521141529083	-0,375708937644958
485,722	0,060890544205904	-0,3006631731987
486,724	-1,23756754398346	-0,451235741376877
487,721	-1,05769419670105	1,69093585014343
488,714	0,0347658954560757	-1,9920791387558
489,712	-0,0198376905173063	1,277703166008
490,716	-0,471993684768677	0,150092452764511
491,71	-0,229241967201233	3,00664186477661
492,706	-0,0354152731597424	-1,69141507148743
493,708	0,172610893845558	3,23226022720337
494,706	0,34404531121254	-2,21769738197327
495,705	0,282303035259247	2,10464978218079
496,7	0,616816103458405	-2,7059760093689
497,695	0,72220778465271	1,65341293811798
498,694	0,82419216632843	-3,08168578147888
499,693	0,118819423019886	0,71389776468277
500,688	0,955384492874146	-2,55588436126709
501,688	-0,10721755027771	0,638852000236511
502,68	0,968852877616882	-2,02960205078125
503,675	1,00568759441376	-0,225617408752441
504,675	0,967067718505859	-1,57836532592773
505,677	-0,792307198047638	9,39575329539366E-7
506,674	-0,949544191360474	-0,113048762083054
507,668	0,633772850036621	-0,413712859153748
508,669	-1,25630831718445	0,488279432058334
509,66	0,445786654949188	-0,413712859153748
510,66	-1,3710310459137	0,751420676708221
511,662	-1,30360913276672	-0,0375219397246838
512,657	-1,41549253463745	1,61589014530182
513,65	0,161819770932198	-1,1651326417923
514,654	-1,18474912643433	1,91655421257019
515,644	-0,0197566859424114	-1,1651326417923
516,648	-0,986134886741638	2,66845488548279
517,64	-0,914575636386871	0,751420676708221
518,638	-0,716610491275787	2,14217257499695
519,64	-0,650161743164063	-0,714376986026764
520,639	-0,505096018314362	3,19425630569458
521,635	-0,422339618206024	-0,451235741376877
522,63	-0,263561457395554	4,13425254821777
523,625	-0,141699060797691	-0,225617408752441
524,629	0,229971706867218	3,53292441368103
525,624	0,0771171897649765	0,30066505074501
526,619	0,208633527159691	4,39691257476807
527,617	0,302667111158371	-1,46579670906067
528,617	0,314756333827972	2,8935923576355
529,615	0,330901980400085	-0,826945602893829
530,613	0,335607469081879	2,17969536781311
531,609	0,312566131353378	-1,05256390571594
532,604	0,271511942148209	1,54084432125092
533,597	1,06702494621277	-2,48035764694214
534,603	0,137642323970795	0,939516127109528
535,595	-0,0880706235766411	-0,375708937644958
536,596	-0,302262395620346	0,488279432058334
537,591	-0,329442173242569	-0,263140290975571
538,593	-0,702249050140381	0,263142168521881
539,582	0,460958182811737	-0,977037131786346
540,582	-0,986053884029388	9,39575329539366E-7
541,582	-1,11448800563812	-0,0750448182225227
542,577	-1,17428302764893	-0,0375219397246838
543,576	-1,26977670192719	0,225619286298752
544,575	-1,37257325649261	0,18761533498764
